,Age,Gender,Quantity,Price,Discount,Product Rating,high_return_risk,payment_mode,Category_Dresses,Category_Ethnic Wear,Category_Formal Wear,Category_Jackets,Category_Jeans,Category_Shirts,Category_Shorts,Category_Skirts,Category_Sleepwear,Category_Suits,Category_Sweaters,Category_T-shirts,Category_Trousers,Category_Undergarments,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Brand_H&M,Brand_Levie's,Brand_Nike,Brand_Pantaloons,Brand_Puma,Brand_Raymond,Brand_Zudio,Total_Amount,Effective_Price
4498,45,0,0.0203119683751894,-1.5160342732998806,1.3901768289402885,2.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.03079364021497042,-1.4949587161136724
4499,52,1,-0.47472579490495215,0.6047383289437561,-1.4218918896765689,3.0,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.28708488391731707,0.613337054196773
4500,70,1,-0.47472579490495215,-1.2733300517897097,-1.4218918896765689,1.5,No,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6044826210122338,-1.291435428524922
4501,25,1,-0.9697635581850936,0.6220743447659112,-1.4218918896765689,3.5,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-0.6032650300358507,0.6309195694218963
4502,26,0,0.0203119683751894,-1.6142716962920927,-1.4218918896765689,2.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.03278903564404834,-1.6372248946190142
4503,18,0,1.0103874949354725,0.6798610641730948,-0.015857530368140194,4.5,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6869231175340178,0.6799688733478072
4505,30,0,-0.9697635581850936,-1.325338099256175,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1.285264590932937,-1.3069135560951979
4506,53,0,-0.47472579490495215,-0.22161175857896886,0.6871596492860741,3.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.10520481825168534,-0.22008893199594093
4507,60,0,-0.9697635581850936,-1.1924286446196528,0.6871596492860741,2.0,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.156373845288183,-1.1842347561272977
4508,51,1,-0.9697635581850936,1.2346135704820569,-0.7188747100223545,2.5,Yes,Cash on Delivery,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.1972832490942824,1.2434888952067564
4510,69,0,1.505425258215614,-0.8630443439987064,0.6871596492860741,1.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2992487544157778,-0.8571138515113016
4511,23,1,-0.47472579490495215,-0.5278813714370417,-0.7188747100223545,2.5,Yes,Cash on Delivery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.25059890367096593,-0.5316761771152217
4513,18,1,0.5153497316553309,1.6102272466287502,-0.7188747100223545,4.0,No,Online Payment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.8298301794542288,1.6218027630786536
4514,23,0,-1.4648013214652351,-1.6489437279364028,-0.7188747100223545,4.0,Yes,Cash on Delivery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.415374951703054,-1.6607975673790374
4515,52,0,0.5153497316553309,0.6451890325287846,-0.015857530368140194,1.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3324979947806717,0.6452913435755497
4516,56,1,-1.4648013214652351,1.3212936495928322,0.6871596492860741,3.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.935432683967204,1.3122142527842509
4517,54,1,-1.4648013214652351,-1.6720584156992764,-0.015857530368140194,4.5,Yes,Online Payment,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.4492333768833676,-1.672323562870319
4519,60,1,0.0203119683751894,1.7084646696209622,0.6871596492860741,3.0,Yes,Cash on Delivery,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03470228033946939,1.6967247897890183
4520,52,1,-0.47472579490495215,0.30424738802640156,0.6871596492860741,2.5,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.1444340831285889,0.30215672274187727
4521,53,0,0.0203119683751894,0.06154316651623061,1.3901768289402885,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0012500628519866914,0.060687607675525834
4522,43,0,1.505425258215614,-0.9208310634058899,1.3901768289402885,3.5,No,Cash on Delivery,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.3862423414007703,-0.9080298833287368
4523,26,1,1.0103874949354725,-0.49898801173345,-0.015857530368140194,2.5,No,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.5041712471781927,-0.499067138908944
4524,50,1,-1.4648013214652351,-0.4585373081484215,-1.4218918896765689,3.5,No,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.6716660549169196,-0.4650572129441251
4525,67,0,0.5153497316553309,-0.27361980604543407,1.3901768289402885,4.5,Yes,Online Payment,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-0.14100989362109814,-0.2698160069023991
4526,24,0,-0.9697635581850936,-0.7416922332436209,0.6871596492860741,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7192660991885822,-0.736595623494882
4527,56,1,0.5153497316553309,0.28113270026352816,0.6871596492860741,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.14488166164034783,0.2792008697863688
4528,32,0,1.505425258215614,0.3158047319078383,-1.4218918896765689,4.5,No,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4754204200780702,0.3202951337780507
4529,23,1,1.0103874949354725,-0.9670604389316368,-0.015857530368140194,4.5,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.977105774343335,-0.9672137908344187
4530,41,1,1.0103874949354725,-0.30251316574902587,1.3901768289402885,2.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,-0.3056555197261576,-0.2983076978142892
4531,25,0,-1.4648013214652351,-1.065297861923849,0.6871596492860741,4.0,No,Online Payment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5604497159001434,-1.057977564872001
4532,30,1,-1.4648013214652351,0.7203117677581232,1.3901768289402885,3.5,No,Online Payment,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0551136292790584,0.7102981604666196
4533,45,0,1.505425258215614,0.6394103605880662,-0.015857530368140194,1.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9625845071940284,0.6395117552801735
4534,70,1,0.5153497316553309,0.7203117677581232,1.3901768289402885,3.5,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.37121247622232584,0.7102981604666196
4535,28,0,-1.4648013214652351,-1.683615759580713,0.6871596492860741,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2.466162589473524,-1.6720466314318532
4536,70,0,0.5153497316553309,-0.6030041066663804,-0.015857530368140194,1.0,No,Online Payment,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.3107580045575817,-0.6030997282257161
4537,52,1,-0.47472579490495215,1.5408831833401297,1.3901768289402885,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.7314969940668162,1.5194621823642978
4538,57,0,1.0103874949354725,0.04420715069407554,-0.015857530368140194,1.5,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04466635224802192,0.04421416085642174
4539,24,1,-0.9697635581850936,1.7084646696209622,-0.015857530368140194,3.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.6568067770451447,1.7087355899247763
4540,58,0,1.0103874949354725,-1.0479618461016937,-0.015857530368140194,2.0,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.0588475444706436,-1.0481280269696858
4541,43,1,-0.9697635581850936,0.408263482959332,1.3901768289402885,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.39591904791168114,0.4025878986182068
4542,21,0,-0.47472579490495215,0.6798610641730948,-1.4218918896765689,3.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.3227475841144991,0.6895279535056408
4543,28,0,0.5153497316553309,-0.8341509842951146,-0.015857530368140194,4.5,Yes,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.4298794859165175,-0.8342832600407654
4544,29,1,0.0203119683751894,-1.099969893568159,0.6871596492860741,1.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.022342553691816897,-1.0924113443052637
4545,25,0,0.5153497316553309,-0.37763590097836447,-0.7188747100223545,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.19461456023261925,-0.380350629966463
4546,44,1,-0.47472579490495215,0.47760754624795226,-0.015857530368140194,1.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.22673262204516284,0.4776832830096391
4547,22,0,1.0103874949354725,0.749205127461715,0.6871596492860741,3.5,Yes,Cash on Delivery,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7569874919288536,0.7440568921354158
4548,36,0,1.0103874949354725,0.6798610641730948,0.6871596492860741,1.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6869231175340178,0.6751893332688904
4549,52,1,1.505425258215614,-1.3022234114933016,0.6871596492860741,2.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-1.9604000155017214,-1.293275057665963
4550,48,0,1.505425258215614,-0.759028249065776,0.6871596492860741,2.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.1426602978427913,-0.7538125132115134
4551,70,0,0.5153497316553309,1.0670320842012246,-0.7188747100223545,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5498946982607296,1.0747027080023717
4552,64,0,1.0103874949354725,1.2288348985413386,1.3901768289402885,5.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.2415994148264686,1.211751920515885
4554,44,0,0.5153497316553309,-0.2389477744011239,-0.015857530368140194,2.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.12314167141725776,-0.23898566561701357
4555,34,1,1.505425258215614,-0.3082918376897442,-0.015857530368140194,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.46411031935984937,-0.3083407251615284
4556,61,0,-1.4648013214652351,-0.2389477744011239,-0.015857530368140194,4.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.35001101570394316,-0.23898566561701357
4557,35,1,-0.9697635581850936,0.17133793338987938,1.3901768289402885,3.0,No,Online Payment,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.16615728393624998,0.16895603314070812
4558,34,1,1.0103874949354725,-0.10603831976460172,1.3901768289402885,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.10713979227412254,-0.10456419961343662
4559,50,1,1.505425258215614,-0.7821429368286494,-1.4218918896765689,5.0,Yes,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.1774577326367883,-0.7932641638130942
4560,38,0,0.5153497316553309,-0.5683320750220703,-0.7188747100223545,1.0,No,Online Payment,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.2928897823537413,-0.5724176705783492
4561,24,0,0.5153497316553309,1.7315793573838356,0.6871596492860741,2.0,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8923689571676701,1.7196806427445268
4562,55,1,0.5153497316553309,1.7373580293245539,1.3901768289402885,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8953469942016434,1.7132056805651503
4563,68,1,-0.9697635581850936,-0.04247292841669981,1.3901768289402885,5.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.04118869818791958,-0.04188247960727845
4564,19,1,1.505425258215614,1.2288348985413386,-0.7188747100223545,3.0,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8499190944409525,1.2376686818548812
4565,44,0,0.0203119683751894,0.6856397361138131,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.013926692636716977,0.6761081313723516
4566,68,1,0.5153497316553309,1.529325839458693,-0.7188747100223545,3.0,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7881376609786012,1.5403197761523986
4567,20,0,-0.47472579490495215,-0.4816519959112949,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.22865262662654623,-0.4749561814680076
4568,32,0,0.5153497316553309,-1.3657888028412033,-0.015857530368140194,4.0,Yes,Online Payment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.7038588930420698,-1.3660053832153785
4570,22,0,0.5153497316553309,0.5007222340108257,-1.4218918896765689,1.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.25804706893133683,0.507841962846033
4571,22,0,-0.9697635581850936,-0.7243562174214658,-0.7188747100223545,4.0,Yes,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.702454262800136,-0.7295634310789832
4572,59,1,0.5153497316553309,1.1768268510748734,-0.015857530368140194,4.5,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.6064774019062241,1.177013466750163
4573,36,1,0.0203119683751894,-0.19271839887537706,-1.4218918896765689,4.5,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.003914490023273796,-0.1954586461589006
4574,65,1,1.0103874949354725,-0.5278813714370417,0.6871596492860741,2.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.5333647365093743,-0.5242539836564284
4575,23,1,1.505425258215614,-1.082633877746004,1.3901768289402885,3.0,No,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-1.6298243849587497,-1.0675833524353213
4576,24,0,-1.4648013214652351,-0.12915300752747516,-0.7188747100223545,5.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.18918349609745508,-0.13008145583582345
4577,20,0,0.0203119683751894,0.07310051039766732,1.3901768289402885,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0014848152554076226,0.07208428404028186
4578,28,1,1.0103874949354725,-0.32562785351189927,-0.7188747100223545,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.3290103111911029,-0.3279687097995849
4579,69,1,1.0103874949354725,-1.036404502220257,-0.015857530368140194,3.5,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0471701487381708,-1.0365688503789334
4581,67,0,-0.47472579490495215,-1.296444739552583,-1.4218918896765689,1.5,No,Online Payment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6154557595344436,-1.3148787821584198
4583,31,0,0.0203119683751894,-0.8399296562358329,-0.7188747100223545,5.0,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.01706062461484594,-0.8459676981164901
4584,59,1,1.0103874949354725,1.0728107561419429,-0.7188747100223545,5.0,No,Online Payment,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0839545724380877,1.0805229213542469
4585,69,0,0.0203119683751894,-1.6258290401735294,1.3901768289402885,2.0,No,Cash on Delivery,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.03302378804746926,-1.6032271415788546
4586,69,0,-1.4648013214652351,0.5585089534180092,-1.4218918896765689,3.5,Yes,Online Payment,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.8181046530168653,0.5664503469297774
4587,49,1,-0.9697635581850936,-1.5795996646477826,-0.7188747100223545,4.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5318381912968142,-1.5909550071565335
